"region","vaccine","year","coverage"
"Eastern & Southern Africa","pol3","1998.0","66.0"
"Eastern & Southern Africa","rcv1","1998.0","0.0"
"Eastern & Southern Africa","yfv","1998.0","2.0"
"Eastern Europe & Central Asia","bcg","1998.0","94.0"
"Eastern Europe & Central Asia","dtp1","1998.0","95.0"
"Eastern Europe & Central Asia","dtp3","1998.0","90.0"
"Eastern Europe & Central Asia","hepb3","1998.0","10.0"
"Eastern Europe & Central Asia","hib3","1998.0","0.0"
"Eastern Europe & Central Asia","mcv1","1998.0","90.0"
"Eastern Europe & Central Asia","pol3","1998.0","91.0"
"Eastern Europe & Central Asia","rcv1","1998.0","7.0"
"Latin America & Caribbean","bcg","1998.0","95.0"
"Latin America & Caribbean","dtp1","1998.0","96.0"
"Latin America & Caribbean","dtp3","1998.0","86.0"
"Latin America & Caribbean","hepb3","1998.0","13.0"
"Latin America & Caribbean","hib3","1998.0","11.0"
"Latin America & Caribbean","mcv1","1998.0","91.0"
"Latin America & Caribbean","pol3","1998.0","88.0"
"Latin America & Caribbean","rcv1","1998.0","49.0"
"Latin America & Caribbean","yfv","1998.0","22.0"
"Middle East & North Africa","bcg","1998.0","93.0"
"Middle East & North Africa","dtp1","1998.0","93.0"
"Middle East & North Africa","dtp3","1998.0","89.0"
"Middle East & North Africa","hepb3","1998.0","58.0"
"Middle East & North Africa","hib3","1998.0","2.0"
"Middle East & North Africa","mcv1","1998.0","91.0"
"Middle East & North Africa","pol3","1998.0","90.0"
"Middle East & North Africa","rcv1","1998.0","13.0"
"North America","dtp1","1998.0","98.0"
"North America","dtp3","1998.0","96.0"
"North America","hepb3","1998.0","80.0"
"North America","hib3","1998.0","93.0"
"North America","mcv1","1998.0","92.0"
"North America","pol3","1998.0","91.0"
"North America","rcv1","1998.0","92.0"
"South Asia","bcg","1998.0","73.0"
"South Asia","dtp1","1998.0","77.0"
"South Asia","dtp3","1998.0","61.0"
"South Asia","hepb3","1998.0","0.0"
"South Asia","hib3","1998.0","0.0"
"South Asia","mcv1","1998.0","55.0"
"South Asia","pol3","1998.0","61.0"
"South Asia","rcv1","1998.0","1.0"
"West & Central Africa","bcg","1998.0","54.0"
"West & Central Africa","dtp1","1998.0","56.0"
"West & Central Africa","dtp3","1998.0","37.0"
"West & Central Africa","hepb3","1998.0","0.0"
"West & Central Africa","hib3","1998.0","0.0"
"West & Central Africa","mcv1","1998.0","40.0"
"West & Central Africa","pol3","1998.0","33.0"
"West & Central Africa","rcv1","1998.0","0.0"
"West & Central Africa","yfv","1998.0","9.0"
"Western Europe","bcg","1998.0","85.0"
"Western Europe","dtp1","1998.0","97.0"
"Western Europe","dtp3","1998.0","93.0"
"Western Europe","hepb3","1998.0","46.0"
"Western Europe","hib3","1998.0","62.0"
"Western Europe","mcv1","1998.0","86.0"
"Western Europe","pol3","1998.0","95.0"
"Western Europe","rcv1","1998.0","86.0"
"Global","bcg","1997.0","78.0"
"Global","dtp1","1997.0","86.0"
"Global","dtp3","1997.0","71.0"
"Global","hepb3","1997.0","15.0"
"Global","hib3","1997.0","5.0"
"Global","mcv1","1997.0","71.0"
"Global","pol3","1997.0","74.0"
"Global","rcv1","1997.0","12.0"
"Global","yfv","1997.0","3.0"
"East Asia & Pacific","bcg","1997.0","85.0"
"East Asia & Pacific","dtp1","1997.0","92.0"
"East Asia & Pacific","dtp3","1997.0","82.0"
"East Asia & Pacific","hepb3","1997.0","18.0"
"East Asia & Pacific","hib3","1997.0","1.0"
"East Asia & Pacific","mcv1","1997.0","83.0"
"East Asia & Pacific","pol3","1997.0","85.0"
"East Asia & Pacific","rcv1","1997.0","9.0"
"Eastern & Southern Africa","bcg","1997.0","77.0"
"Eastern & Southern Africa","dtp1","1997.0","83.0"
"Eastern & Southern Africa","dtp3","1997.0","64.0"
"Eastern & Southern Africa","hepb3","1997.0","7.0"
"Eastern & Southern Africa","hib3","1997.0","0.0"
"Eastern & Southern Africa","mcv1","1997.0","65.0"
"Eastern & Southern Africa","pol3","1997.0","69.0"
"Eastern & Southern Africa","rcv1","1997.0","0.0"
"Eastern & Southern Africa","yfv","1997.0","1.0"
"Eastern Europe & Central Asia","bcg","1997.0","93.0"
"Eastern Europe & Central Asia","dtp1","1997.0","95.0"
"Eastern Europe & Central Asia","dtp3","1997.0","89.0"
"Eastern Europe & Central Asia","hepb3","1997.0","7.0"
"Eastern Europe & Central Asia","hib3","1997.0","0.0"
"Eastern Europe & Central Asia","mcv1","1997.0","89.0"
"Eastern Europe & Central Asia","pol3","1997.0","90.0"
"Eastern Europe & Central Asia","rcv1","1997.0","7.0"
"Latin America & Caribbean","bcg","1997.0","96.0"
"Latin America & Caribbean","dtp1","1997.0","95.0"
"Latin America & Caribbean","dtp3","1997.0","83.0"
"Latin America & Caribbean","hepb3","1997.0","10.0"
"Latin America & Caribbean","hib3","1997.0","3.0"
"Latin America & Caribbean","mcv1","1997.0","89.0"
"Latin America & Caribbean","pol3","1997.0","87.0"
"Latin America & Caribbean","rcv1","1997.0","23.0"
"Latin America & Caribbean","yfv","1997.0","0.0"
"Middle East & North Africa","bcg","1997.0","91.0"
"Middle East & North Africa","dtp1","1997.0","93.0"
"Middle East & North Africa","dtp3","1997.0","87.0"
"Middle East & North Africa","hepb3","1997.0","62.0"
"Middle East & North Africa","hib3","1997.0","2.0"
"Middle East & North Africa","mcv1","1997.0","87.0"
"Middle East & North Africa","pol3","1997.0","88.0"
"Middle East & North Africa","rcv1","1997.0","13.0"
"North America","dtp1","1997.0","98.0"
"North America","dtp3","1997.0","95.0"
"North America","hepb3","1997.0","77.0"
"North America","hib3","1997.0","93.0"
"North America","mcv1","1997.0","91.0"
"North America","pol3","1997.0","91.0"
"North America","rcv1","1997.0","91.0"
"South Asia","bcg","1997.0","72.0"
"South Asia","dtp1","1997.0","80.0"
"South Asia","dtp3","1997.0","62.0"
"South Asia","hepb3","1997.0","0.0"
"South Asia","hib3","1997.0","0.0"
"South Asia","mcv1","1997.0","57.0"
"South Asia","pol3","1997.0","63.0"
"South Asia","rcv1","1997.0","1.0"
"West & Central Africa","bcg","1997.0","47.0"
"West & Central Africa","dtp1","1997.0","65.0"
"West & Central Africa","dtp3","1997.0","32.0"
"West & Central Africa","hepb3","1997.0","0.0"
"West & Central Africa","hib3","1997.0","0.0"
"West & Central Africa","mcv1","1997.0","41.0"
"West & Central Africa","pol3","1997.0","34.0"
"West & Central Africa","rcv1","1997.0","0.0"
"West & Central Africa","yfv","1997.0","6.0"
"Western Europe","bcg","1997.0","86.0"
"Western Europe","dtp1","1997.0","97.0"
"Western Europe","dtp3","1997.0","93.0"
"Western Europe","hepb3","1997.0","38.0"
"Western Europe","hib3","1997.0","39.0"
"Western Europe","mcv1","1997.0","87.0"
"Western Europe","pol3","1997.0","95.0"
"Western Europe","rcv1","1997.0","87.0"
"Global","bcg","1996.0","80.0"
"Global","dtp1","1996.0","86.0"
"Global","dtp3","1996.0","72.0"
"Global","hepb3","1996.0","13.0"
"Global","hib3","1996.0","5.0"
"Global","mcv1","1996.0","73.0"
"Global","pol3","1996.0","74.0"
"Global","rcv1","1996.0","12.0"
"East Asia & Pacific","bcg","1996.0","86.0"
"East Asia & Pacific","dtp1","1996.0","92.0"
"East Asia & Pacific","dtp3","1996.0","82.0"
"East Asia & Pacific","hepb3","1996.0","18.0"
"East Asia & Pacific","hib3","1996.0","0.0"
"East Asia & Pacific","mcv1","1996.0","83.0"
"East Asia & Pacific","pol3","1996.0","84.0"
"East Asia & Pacific","rcv1","1996.0","9.0"
"Eastern & Southern Africa","bcg","1996.0","77.0"
"Eastern & Southern Africa","dtp1","1996.0","82.0"
"Eastern & Southern Africa","dtp3","1996.0","65.0"
"Eastern & Southern Africa","hepb3","1996.0","1.0"
"Eastern & Southern Africa","hib3","1996.0","0.0"
"Eastern & Southern Africa","mcv1","1996.0","65.0"
"Eastern & Southern Africa","pol3","1996.0","68.0"
"Eastern & Southern Africa","rcv1","1996.0","0.0"
"Eastern Europe & Central Asia","bcg","1996.0","93.0"
"Eastern Europe & Central Asia","dtp1","1996.0","94.0"
"Eastern Europe & Central Asia","dtp3","1996.0","85.0"
"Eastern Europe & Central Asia","hepb3","1996.0","7.0"
"Eastern Europe & Central Asia","hib3","1996.0","0.0"
"Eastern Europe & Central Asia","mcv1","1996.0","85.0"
"Eastern Europe & Central Asia","pol3","1996.0","87.0"
"Eastern Europe & Central Asia","rcv1","1996.0","7.0"
"Latin America & Caribbean","bcg","1996.0","96.0"
"Latin America & Caribbean","dtp1","1996.0","88.0"
"Latin America & Caribbean","dtp3","1996.0","82.0"
"Latin America & Caribbean","hepb3","1996.0","13.0"
"Latin America & Caribbean","hib3","1996.0","2.0"
"Latin America & Caribbean","mcv1","1996.0","84.0"
"Latin America & Caribbean","pol3","1996.0","84.0"
"Latin America & Caribbean","rcv1","1996.0","13.0"
"Middle East & North Africa","bcg","1996.0","91.0"
"Middle East & North Africa","dtp1","1996.0","94.0"
"Middle East & North Africa","dtp3","1996.0","88.0"
"Middle East & North Africa","hepb3","1996.0","55.0"
"Middle East & North Africa","hib3","1996.0","1.0"
"Middle East & North Africa","mcv1","1996.0","88.0"
"Middle East & North Africa","pol3","1996.0","88.0"
"Middle East & North Africa","rcv1","1996.0","21.0"
"North America","dtp1","1996.0","98.0"
"North America","dtp3","1996.0","95.0"
"North America","hepb3","1996.0","75.0"
"North America","hib3","1996.0","90.0"
"North America","mcv1","1996.0","92.0"
"North America","pol3","1996.0","91.0"
"North America","rcv1","1996.0","92.0"
"South Asia","bcg","1996.0","77.0"
"South Asia","dtp1","1996.0","83.0"
"South Asia","dtp3","1996.0","64.0"
"South Asia","hepb3","1996.0","0.0"
"South Asia","hib3","1996.0","0.0"
"South Asia","mcv1","1996.0","64.0"
"South Asia","pol3","1996.0","65.0"
"South Asia","rcv1","1996.0","1.0"
"West & Central Africa","bcg","1996.0","52.0"
"West & Central Africa","dtp1","1996.0","58.0"
"West & Central Africa","dtp3","1996.0","35.0"
"West & Central Africa","hepb3","1996.0","0.0"
"West & Central Africa","hib3","1996.0","0.0"
"West & Central Africa","mcv1","1996.0","41.0"
"West & Central Africa","pol3","1996.0","35.0"
"West & Central Africa","rcv1","1996.0","0.0"
"Western Europe","bcg","1996.0","86.0"
"Western Europe","dtp1","1996.0","97.0"
"Western Europe","dtp3","1996.0","93.0"
"Western Europe","hepb3","1996.0","31.0"
"Western Europe","hib3","1996.0","34.0"
"Western Europe","mcv1","1996.0","87.0"
"Western Europe","pol3","1996.0","96.0"
"Western Europe","rcv1","1996.0","87.0"
"Global","bcg","1995.0","80.0"
"Global","dtp1","1995.0","87.0"
"Global","dtp3","1995.0","73.0"
"Global","hepb3","1995.0","11.0"
"Global","hib3","1995.0","4.0"
"Global","mcv1","1995.0","73.0"
"Global","pol3","1995.0","74.0"
"Global","rcv1","1995.0","12.0"
"East Asia & Pacific","bcg","1995.0","81.0"
"East Asia & Pacific","dtp1","1995.0","91.0"
"East Asia & Pacific","dtp3","1995.0","79.0"
"East Asia & Pacific","hepb3","1995.0","16.0"
"East Asia & Pacific","hib3","1995.0","0.0"
"East Asia & Pacific","mcv1","1995.0","79.0"
"East Asia & Pacific","pol3","1995.0","81.0"
"East Asia & Pacific","rcv1","1995.0","9.0"
"Eastern & Southern Africa","bcg","1995.0","79.0"
"Eastern & Southern Africa","dtp1","1995.0","82.0"
"Eastern & Southern Africa","dtp3","1995.0","65.0"
"Eastern & Southern Africa","hepb3","1995.0","0.0"
"Eastern & Southern Africa","hib3","1995.0","0.0"
"Eastern & Southern Africa","mcv1","1995.0","62.0"
"Eastern & Southern Africa","pol3","1995.0","66.0"
"Eastern & Southern Africa","rcv1","1995.0","0.0"
"Eastern Europe & Central Asia","bcg","1995.0","92.0"
"Eastern Europe & Central Asia","dtp1","1995.0","92.0"
"Eastern Europe & Central Asia","dtp3","1995.0","82.0"
"Eastern Europe & Central Asia","hepb3","1995.0","3.0"
"Eastern Europe & Central Asia","hib3","1995.0","0.0"
"Eastern Europe & Central Asia","mcv1","1995.0","82.0"
"Eastern Europe & Central Asia","pol3","1995.0","82.0"
"Eastern Europe & Central Asia","rcv1","1995.0","5.0"
"Latin America & Caribbean","bcg","1995.0","96.0"
"Latin America & Caribbean","dtp1","1995.0","91.0"
"Latin America & Caribbean","dtp3","1995.0","83.0"
"Latin America & Caribbean","hepb3","1995.0","10.0"
"Latin America & Caribbean","hib3","1995.0","0.0"
"Latin America & Caribbean","mcv1","1995.0","86.0"
"Latin America & Caribbean","pol3","1995.0","84.0"
"Latin America & Caribbean","rcv1","1995.0","14.0"
"Middle East & North Africa","bcg","1995.0","91.0"
"Middle East & North Africa","dtp1","1995.0","93.0"
"Middle East & North Africa","dtp3","1995.0","86.0"
"Middle East & North Africa","hepb3","1995.0","51.0"
"Middle East & North Africa","hib3","1995.0","1.0"
"Middle East & North Africa","mcv1","1995.0","85.0"
"Middle East & North Africa","pol3","1995.0","87.0"
"Middle East & North Africa","rcv1","1995.0","20.0"
"North America","dtp1","1995.0","98.0"
"North America","dtp3","1995.0","94.0"
"North America","hepb3","1995.0","62.0"
"North America","hib3","1995.0","83.0"
"North America","mcv1","1995.0","89.0"
"North America","pol3","1995.0","88.0"
"North America","rcv1","1995.0","89.0"
"South Asia","bcg","1995.0","80.0"
"South Asia","dtp1","1995.0","85.0"
"South Asia","dtp3","1995.0","68.0"
"South Asia","hepb3","1995.0","0.0"
"South Asia","hib3","1995.0","0.0"
"South Asia","mcv1","1995.0","69.0"
"South Asia","pol3","1995.0","68.0"
"South Asia","rcv1","1995.0","0.0"
"West & Central Africa","bcg","1995.0","53.0"
"West & Central Africa","dtp1","1995.0","62.0"
"West & Central Africa","dtp3","1995.0","39.0"
"West & Central Africa","hepb3","1995.0","0.0"
"West & Central Africa","hib3","1995.0","0.0"
"West & Central Africa","mcv1","1995.0","45.0"
"West & Central Africa","pol3","1995.0","38.0"
"West & Central Africa","rcv1","1995.0","0.0"
"Western Europe","bcg","1995.0","87.0"
"Western Europe","dtp1","1995.0","97.0"
"Western Europe","dtp3","1995.0","92.0"
"Western Europe","hepb3","1995.0","20.0"
"Western Europe","hib3","1995.0","32.0"
"Western Europe","mcv1","1995.0","85.0"
"Western Europe","pol3","1995.0","95.0"
"Western Europe","rcv1","1995.0","85.0"
"Global","bcg","1994.0","80.0"
"Global","dtp1","1994.0","86.0"
"Global","dtp3","1994.0","73.0"
"Global","hepb3","1994.0","8.0"
"Global","hib3","1994.0","1.0"
"Global","mcv1","1994.0","71.0"
"Global","pol3","1994.0","73.0"
"Global","rcv1","1994.0","10.0"
"East Asia & Pacific","bcg","1994.0","87.0"
"East Asia & Pacific","dtp1","1994.0","93.0"
"East Asia & Pacific","dtp3","1994.0","82.0"
"East Asia & Pacific","hepb3","1994.0","10.0"
"East Asia & Pacific","hib3","1994.0","0.0"
"East Asia & Pacific","mcv1","1994.0","76.0"
"East Asia & Pacific","pol3","1994.0","84.0"
"East Asia & Pacific","rcv1","1994.0","8.0"
"Eastern & Southern Africa","bcg","1994.0","76.0"
"Eastern & Southern Africa","dtp1","1994.0","81.0"
"Eastern & Southern Africa","dtp3","1994.0","64.0"
"Eastern & Southern Africa","hepb3","1994.0","0.0"
"Eastern & Southern Africa","hib3","1994.0","0.0"
"Eastern & Southern Africa","mcv1","1994.0","64.0"
"Eastern & Southern Africa","pol3","1994.0","63.0"
"Eastern & Southern Africa","rcv1","1994.0","0.0"
"Eastern Europe & Central Asia","bcg","1994.0","91.0"
"Eastern Europe & Central Asia","dtp1","1994.0","94.0"
"Eastern Europe & Central Asia","dtp3","1994.0","85.0"
"Eastern Europe & Central Asia","hepb3","1994.0","2.0"
"Eastern Europe & Central Asia","hib3","1994.0","0.0"
"Eastern Europe & Central Asia","mcv1","1994.0","81.0"
"Eastern Europe & Central Asia","pol3","1994.0","82.0"
"Eastern Europe & Central Asia","rcv1","1994.0","5.0"
"Latin America & Caribbean","bcg","1994.0","94.0"
"Latin America & Caribbean","dtp1","1994.0","80.0"
"Latin America & Caribbean","dtp3","1994.0","80.0"
"Latin America & Caribbean","hepb3","1994.0","3.0"
"Latin America & Caribbean","hib3","1994.0","0.0"
"Latin America & Caribbean","mcv1","1994.0","82.0"
"Latin America & Caribbean","pol3","1994.0","80.0"
"Latin America & Caribbean","rcv1","1994.0","6.0"
"Middle East & North Africa","bcg","1994.0","91.0"
"Middle East & North Africa","dtp1","1994.0","92.0"
"Middle East & North Africa","dtp3","1994.0","83.0"
"Middle East & North Africa","hepb3","1994.0","43.0"
"Middle East & North Africa","hib3","1994.0","1.0"
"Middle East & North Africa","mcv1","1994.0","84.0"
"Middle East & North Africa","pol3","1994.0","85.0"
"Middle East & North Africa","rcv1","1994.0","8.0"
"North America","dtp1","1994.0","97.0"
"North America","dtp3","1994.0","94.0"
"North America","hepb3","1994.0","38.0"
"North America","hib3","1994.0","0.0"
"North America","mcv1","1994.0","90.0"
"North America","pol3","1994.0","84.0"
"North America","rcv1","1994.0","90.0"
"South Asia","bcg","1994.0","73.0"
"South Asia","dtp1","1994.0","83.0"
"South Asia","dtp3","1994.0","64.0"
"South Asia","hepb3","1994.0","0.0"
"South Asia","hib3","1994.0","0.0"
"South Asia","mcv1","1994.0","66.0"
"South Asia","pol3","1994.0","64.0"
"South Asia","rcv1","1994.0","0.0"
"West & Central Africa","bcg","1994.0","59.0"
"West & Central Africa","dtp1","1994.0","65.0"
"West & Central Africa","dtp3","1994.0","42.0"
"West & Central Africa","hepb3","1994.0","0.0"
"West & Central Africa","hib3","1994.0","0.0"
"West & Central Africa","mcv1","1994.0","44.0"
"West & Central Africa","pol3","1994.0","43.0"
"West & Central Africa","rcv1","1994.0","0.0"
"Western Europe","bcg","1994.0","66.0"
"Western Europe","dtp1","1994.0","96.0"
"Western Europe","dtp3","1994.0","91.0"
"Western Europe","hepb3","1994.0","15.0"
"Western Europe","hib3","1994.0","31.0"
"Western Europe","mcv1","1994.0","84.0"
"Western Europe","pol3","1994.0","95.0"
"Western Europe","rcv1","1994.0","83.0"
"Global","bcg","1993.0","79.0"
"Global","dtp1","1993.0","85.0"
"Global","dtp3","1993.0","70.0"
"Global","hepb3","1993.0","4.0"
"Global","hib3","1993.0","1.0"
"Global","mcv1","1993.0","70.0"
"Global","pol3","1993.0","70.0"
"Global","rcv1","1993.0","10.0"
"East Asia & Pacific","bcg","1993.0","89.0"
"East Asia & Pacific","dtp1","1993.0","93.0"
"East Asia & Pacific","dtp3","1993.0","83.0"
"East Asia & Pacific","hepb3","1993.0","9.0"
"East Asia & Pacific","hib3","1993.0","0.0"
"East Asia & Pacific","mcv1","1993.0","79.0"
"East Asia & Pacific","pol3","1993.0","85.0"
"East Asia & Pacific","rcv1","1993.0","8.0"
"Eastern & Southern Africa","bcg","1993.0","72.0"
"Eastern & Southern Africa","dtp1","1993.0","78.0"
"Eastern & Southern Africa","dtp3","1993.0","60.0"
"Eastern & Southern Africa","hepb3","1993.0","0.0"
"Eastern & Southern Africa","hib3","1993.0","0.0"
"Eastern & Southern Africa","mcv1","1993.0","59.0"
"Eastern & Southern Africa","pol3","1993.0","59.0"
"Eastern & Southern Africa","rcv1","1993.0","0.0"
"Eastern Europe & Central Asia","bcg","1993.0","89.0"
"Eastern Europe & Central Asia","dtp1","1993.0","90.0"
"Eastern Europe & Central Asia","dtp3","1993.0","75.0"
"Eastern Europe & Central Asia","hepb3","1993.0","1.0"
"Eastern Europe & Central Asia","hib3","1993.0","0.0"
"Eastern Europe & Central Asia","mcv1","1993.0","83.0"
"Eastern Europe & Central Asia","pol3","1993.0","77.0"
"Eastern Europe & Central Asia","rcv1","1993.0","3.0"
"Latin America & Caribbean","bcg","1993.0","92.0"
"Latin America & Caribbean","dtp1","1993.0","92.0"
"Latin America & Caribbean","dtp3","1993.0","79.0"
"Latin America & Caribbean","hepb3","1993.0","1.0"
"Latin America & Caribbean","hib3","1993.0","0.0"
"Latin America & Caribbean","mcv1","1993.0","82.0"
"Latin America & Caribbean","pol3","1993.0","76.0"
"Latin America & Caribbean","rcv1","1993.0","6.0"
"Middle East & North Africa","bcg","1993.0","91.0"
"Middle East & North Africa","dtp1","1993.0","93.0"
"Middle East & North Africa","dtp3","1993.0","85.0"
"Middle East & North Africa","hepb3","1993.0","13.0"
"Middle East & North Africa","hib3","1993.0","0.0"
"Middle East & North Africa","mcv1","1993.0","85.0"
"Middle East & North Africa","pol3","1993.0","87.0"
"Middle East & North Africa","rcv1","1993.0","7.0"
"North America","dtp1","1993.0","96.0"
"North America","dtp3","1993.0","88.0"
"North America","hepb3","1993.0","15.0"
"North America","hib3","1993.0","0.0"
"North America","mcv1","1993.0","85.0"
"North America","pol3","1993.0","80.0"
"North America","rcv1","1993.0","85.0"
"South Asia","bcg","1993.0","72.0"
"South Asia","dtp1","1993.0","78.0"
"South Asia","dtp3","1993.0","59.0"
"South Asia","hepb3","1993.0","0.0"
"South Asia","hib3","1993.0","0.0"
"South Asia","mcv1","1993.0","59.0"
"South Asia","pol3","1993.0","59.0"
"South Asia","rcv1","1993.0","0.0"
"West & Central Africa","bcg","1993.0","57.0"
"West & Central Africa","dtp1","1993.0","60.0"
"West & Central Africa","dtp3","1993.0","36.0"
"West & Central Africa","hepb3","1993.0","0.0"
"West & Central Africa","hib3","1993.0","0.0"
"West & Central Africa","mcv1","1993.0","42.0"
"West & Central Africa","pol3","1993.0","36.0"
"West & Central Africa","rcv1","1993.0","0.0"
"Western Europe","bcg","1993.0","64.0"
"Western Europe","dtp1","1993.0","94.0"
"Western Europe","dtp3","1993.0","87.0"
"Western Europe","hepb3","1993.0","12.0"
"Western Europe","hib3","1993.0","30.0"
"Western Europe","mcv1","1993.0","83.0"
"Western Europe","pol3","1993.0","93.0"
"Western Europe","rcv1","1993.0","81.0"
"Global","bcg","1992.0","78.0"
"Global","dtp1","1992.0","85.0"
"Global","dtp3","1992.0","70.0"
"Global","hepb3","1992.0","3.0"
"Global","hib3","1992.0","1.0"
"Global","mcv1","1992.0","69.0"
"Global","pol3","1992.0","70.0"
"Global","rcv1","1992.0","9.0"
"East Asia & Pacific","bcg","1992.0","90.0"
"East Asia & Pacific","dtp1","1992.0","94.0"
"East Asia & Pacific","dtp3","1992.0","85.0"
"East Asia & Pacific","hepb3","1992.0","6.0"
"East Asia & Pacific","hib3","1992.0","0.0"
"East Asia & Pacific","mcv1","1992.0","82.0"
"East Asia & Pacific","pol3","1992.0","86.0"
"East Asia & Pacific","rcv1","1992.0","5.0"
"Eastern & Southern Africa","bcg","1992.0","68.0"
"Eastern & Southern Africa","dtp1","1992.0","74.0"
"Eastern & Southern Africa","dtp3","1992.0","56.0"
"Eastern & Southern Africa","hepb3","1992.0","0.0"
"Eastern & Southern Africa","hib3","1992.0","0.0"
"Eastern & Southern Africa","mcv1","1992.0","57.0"
"Eastern & Southern Africa","pol3","1992.0","57.0"
"Eastern & Southern Africa","rcv1","1992.0","0.0"
"Eastern Europe & Central Asia","bcg","1992.0","89.0"
"Eastern Europe & Central Asia","dtp1","1992.0","91.0"
"Eastern Europe & Central Asia","dtp3","1992.0","80.0"
"Eastern Europe & Central Asia","hepb3","1992.0","1.0"
"Eastern Europe & Central Asia","hib3","1992.0","0.0"
"Eastern Europe & Central Asia","mcv1","1992.0","82.0"
"Eastern Europe & Central Asia","pol3","1992.0","79.0"
"Eastern Europe & Central Asia","rcv1","1992.0","4.0"
"Latin America & Caribbean","bcg","1992.0","89.0"
"Latin America & Caribbean","dtp1","1992.0","91.0"
"Latin America & Caribbean","dtp3","1992.0","77.0"
"Latin America & Caribbean","hepb3","1992.0","0.0"
"Latin America & Caribbean","hib3","1992.0","0.0"
"Latin America & Caribbean","mcv1","1992.0","83.0"
"Latin America & Caribbean","pol3","1992.0","77.0"
"Latin America & Caribbean","rcv1","1992.0","6.0"
"Middle East & North Africa","bcg","1992.0","92.0"
"Middle East & North Africa","dtp1","1992.0","93.0"
"Middle East & North Africa","dtp3","1992.0","84.0"
"Middle East & North Africa","hepb3","1992.0","11.0"
"Middle East & North Africa","hib3","1992.0","0.0"
"Middle East & North Africa","mcv1","1992.0","84.0"
"Middle East & North Africa","pol3","1992.0","87.0"
"Middle East & North Africa","rcv1","1992.0","7.0"
"North America","dtp1","1992.0","94.0"
"North America","dtp3","1992.0","84.0"
"North America","hepb3","1992.0","0.0"
"North America","hib3","1992.0","0.0"
"North America","mcv1","1992.0","84.0"
"North America","pol3","1992.0","74.0"
"North America","rcv1","1992.0","84.0"
"South Asia","bcg","1992.0","69.0"
"South Asia","dtp1","1992.0","78.0"
"South Asia","dtp3","1992.0","55.0"
"South Asia","hepb3","1992.0","0.0"
"South Asia","hib3","1992.0","0.0"
"South Asia","mcv1","1992.0","53.0"
"South Asia","pol3","1992.0","55.0"
"South Asia","rcv1","1992.0","0.0"
"West & Central Africa","bcg","1992.0","57.0"
"West & Central Africa","dtp1","1992.0","64.0"
"West & Central Africa","dtp3","1992.0","40.0"
"West & Central Africa","hepb3","1992.0","0.0"
"West & Central Africa","hib3","1992.0","0.0"
"West & Central Africa","mcv1","1992.0","42.0"
"West & Central Africa","pol3","1992.0","40.0"
"West & Central Africa","rcv1","1992.0","0.0"
"Western Europe","bcg","1992.0","63.0"
"Western Europe","dtp1","1992.0","96.0"
"Western Europe","dtp3","1992.0","91.0"
"Western Europe","hepb3","1992.0","11.0"
"Western Europe","hib3","1992.0","15.0"
"Western Europe","mcv1","1992.0","81.0"
"Western Europe","pol3","1992.0","92.0"
"Western Europe","rcv1","1992.0","79.0"
"Global","bcg","1991.0","78.0"
"Global","dtp1","1991.0","86.0"
"Global","dtp3","1991.0","71.0"
"Global","hepb3","1991.0","1.0"
"Global","hib3","1991.0","0.0"
"Global","mcv1","1991.0","69.0"
"Global","pol3","1991.0","72.0"
"Global","rcv1","1991.0","9.0"
"East Asia & Pacific","bcg","1991.0","92.0"
"East Asia & Pacific","dtp1","1991.0","94.0"
"East Asia & Pacific","dtp3","1991.0","87.0"
"East Asia & Pacific","hepb3","1991.0","1.0"
"East Asia & Pacific","hib3","1991.0","0.0"
"East Asia & Pacific","mcv1","1991.0","85.0"
"East Asia & Pacific","pol3","1991.0","88.0"
"East Asia & Pacific","rcv1","1991.0","5.0"
"Eastern & Southern Africa","bcg","1991.0","69.0"
"Eastern & Southern Africa","dtp1","1991.0","76.0"
"Eastern & Southern Africa","dtp3","1991.0","58.0"
"Eastern & Southern Africa","hepb3","1991.0","0.0"
"Eastern & Southern Africa","hib3","1991.0","0.0"
"Eastern & Southern Africa","mcv1","1991.0","58.0"
"Eastern & Southern Africa","pol3","1991.0","59.0"
"Eastern & Southern Africa","rcv1","1991.0","0.0"
"Eastern Europe & Central Asia","bcg","1991.0","91.0"
"Eastern Europe & Central Asia","dtp1","1991.0","88.0"
"Eastern Europe & Central Asia","dtp3","1991.0","79.0"
"Eastern Europe & Central Asia","hepb3","1991.0","0.0"
"Eastern Europe & Central Asia","hib3","1991.0","0.0"
"Eastern Europe & Central Asia","mcv1","1991.0","83.0"
"Eastern Europe & Central Asia","pol3","1991.0","76.0"
"Eastern Europe & Central Asia","rcv1","1991.0","3.0"
"Latin America & Caribbean","bcg","1991.0","86.0"
"Latin America & Caribbean","dtp1","1991.0","91.0"
"Latin America & Caribbean","dtp3","1991.0","78.0"
"Latin America & Caribbean","hepb3","1991.0","0.0"
"Latin America & Caribbean","hib3","1991.0","0.0"
"Latin America & Caribbean","mcv1","1991.0","80.0"
"Latin America & Caribbean","pol3","1991.0","76.0"
"Latin America & Caribbean","rcv1","1991.0","6.0"
"Middle East & North Africa","bcg","1991.0","91.0"
"Middle East & North Africa","dtp1","1991.0","92.0"
"Middle East & North Africa","dtp3","1991.0","81.0"
